username,link,path,gender,mode,activity_level,chapter_location
5d59819dac60b3b61e188eea36cf23482f83fc17e180c7e2d9ed0932a96a5a0c,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
5d59819dac60b3b61e188eea36cf23482f83fc17e180c7e2d9ed0932a96a5a0c,"{""target_url"": ""https://apstudent.collegeboard.org/takingtheexam/registering-for-exams"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/5172164dac324a3f846d193eecd559e0/8024ad96ea0d4ec3b9ff891a8dca096b/,f,audit,under_30_min,Course Information
2f76f80ccdf8cdd0becefab9fe21778468541a0322595635c33c3b11f03b74c7,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
411b26cdf92bd23c0adff1de3eda6afa79b6f1d82538d8f4f7746673dc330c54,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,verified,30_min_to_5_hr,Part 1: What Is Psychology?
411b26cdf92bd23c0adff1de3eda6afa79b6f1d82538d8f4f7746673dc330c54,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,verified,30_min_to_5_hr,Part 1: What Is Psychology?
451612117719163dd9e287b3157de1d9e4e312ab7375f1c9fa5156dfd1d06098,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
81f58674d27f632d4b12a35dd916223df9649223300c8e38599273bdc3d57718,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,m,audit,under_30_min,Part 1: What Is Psychology?
e53b17fd76b8024d4f3357435838187ab2b5c6a0de678d6067421739de03125c,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,under_30_min,Part 1: What Is Psychology?
6f72be4d191445e5638bce9ab4262d58be616caf3394289aaab7dd0b0d82c13c,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
bcff6c3ca0f1456c6b13fc47a43f67bdade1ef196443918a600067d7fa89143b,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
5a7de659b61928a838f924822b030cbba31d51b588748f41bc76338b78139c5f,"{""target_url"": ""https://edx.readthedocs.io/projects/edx-guide-for-students/en/latest/index.html"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,m,audit,over_5_hr,Part 2: Research Methods I
5a7de659b61928a838f924822b030cbba31d51b588748f41bc76338b78139c5f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9c13e2c128757b7c226dea6d1bd2899b/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part2Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,m,audit,over_5_hr,Part 2: Research Methods I
5a7de659b61928a838f924822b030cbba31d51b588748f41bc76338b78139c5f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/2c668324e4ccf262863551db271c7890/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_1_-_Quiz_1_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/db858e37ff5f4e87855059df798ca960/,m,audit,over_5_hr,Part 1: What Is Psychology?
5a7de659b61928a838f924822b030cbba31d51b588748f41bc76338b78139c5f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9c13e2c128757b7c226dea6d1bd2899b/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part2Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,m,audit,over_5_hr,Part 2: Research Methods I
fbf959b46917f60fc223ef3829b671ea5b5f84f507d3dda747cabb7173d51d28,"{""target_url"": ""http://www.wikihow.com/Take-Cornell-Notes"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/79881c6fdd5f442d849aeb75d28c6ca8/?child=first,f,audit,over_5_hr,Part 1: What Is Psychology?
93614d1b8e7940e8b990bc65829f97544ba17c1babf9843643b1f97925d749fa,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/1?activate_block_id=block-v1%3AUBCx%2BPSYC.1x%2B3T2016%2Btype%40vertical%2Bblock%407e6d9c005aab446a8f567073e665a676,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
42ebb5979fb0cfb8ed793d7af501e4c44701a11ce503c60ec72de7d239f2d242,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
42ebb5979fb0cfb8ed793d7af501e4c44701a11ce503c60ec72de7d239f2d242,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
3912b341a16ed34dce686ce785c4585957b8fa9ba1e7a62e0b54703574e4010e,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
760fe18254c74c1cff912104a26aca40bddf7c65bd66b76d66027119440a764d,"{""target_url"": ""https://www.youtube.com/watch?v=hFV71QPvX2I"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/9a9ac5d785404130bd8efaac71f7ffcb/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
760fe18254c74c1cff912104a26aca40bddf7c65bd66b76d66027119440a764d,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/2c668324e4ccf262863551db271c7890/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part_1_-_Quiz_1_answers.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/db858e37ff5f4e87855059df798ca960/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
760fe18254c74c1cff912104a26aca40bddf7c65bd66b76d66027119440a764d,"{""target_url"": ""http://www.simplypsychology.org/correlation.html"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/9a9ac5d785404130bd8efaac71f7ffcb/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
b4445fd1275cfd141d39ccb819c36fa8e1b141e62ad1f9849f3bf2436f4a1a8f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
c9e7dbf6d57f0c2fc0687cf65ebf9c61b13e6fa4f791b04e7c46320df17fb721,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,m,audit,under_30_min,Part 1: What Is Psychology?
c9e7dbf6d57f0c2fc0687cf65ebf9c61b13e6fa4f791b04e7c46320df17fb721,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
fa4f68835e5313bef7e25e2b56d4f5fa3671a57df02d5109b1b5b067fa99ccfd,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9c13e2c128757b7c226dea6d1bd2899b/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part2Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
0abb3dcdd978b47683afed0709eb63c0cedb2fde7203c86678daf70dd47a5a6a,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9f7cb071c221b85373c65243d4d3a7c4/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Part3_Quiz3_answers_updated_Oct27_2016.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/88ebd7b2914a4e05b41174bdb11a9da9/,f,audit,over_5_hr,Part 3: Research Methods II
0830bfe5453374701cfb2c4907a366d50c0abdac849ec258bc2508e7fa51d856,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
0830bfe5453374701cfb2c4907a366d50c0abdac849ec258bc2508e7fa51d856,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
0994a836599326224d215814e346319c1c2ba1e4ffdae736ab005d7f7c4c5fa3,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
71e7969c1c1f2c8686ca68d9949072f95284725ffd71eb1e77912a6040bf1780,"{""target_url"": ""http://openstaxcollege.org/l/cogpsys"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
d78a5e37177943c92adc36c0eedff19cf62d322d01622dcbead3e0a62416fe60,"{""target_url"": ""http://openstaxcollege.org/l/cogpsys"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
d78a5e37177943c92adc36c0eedff19cf62d322d01622dcbead3e0a62416fe60,"{""target_url"": ""http://openstaxcollege.org/l/cogpsys"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
d78a5e37177943c92adc36c0eedff19cf62d322d01622dcbead3e0a62416fe60,"{""target_url"": ""http://openstaxcollege.org/l/cogpsys"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
b996e5b5b37da863d5bb6cbe3f5d805372cbd8e6a013e6f02dfde8273efa4106,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/5c6cb4fdd4cf9c92d5f64a288cbc1316/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part3Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/11f693e669df4579add6d3a7448331fc/,f,verified,over_5_hr,Part 3: Research Methods II
b996e5b5b37da863d5bb6cbe3f5d805372cbd8e6a013e6f02dfde8273efa4106,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,verified,over_5_hr,Part 1: What Is Psychology?
356a18a5e1ee552dcd6544621070431de77e2bce196ed3e3acfd1e1b7879663d,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,m,audit,under_30_min,Part 1: What Is Psychology?
8f07589486363f97f04585ab0ab8885fa020a0a6024102a05472234ab0c8988e,"{""target_url"": ""https://www.verywell.com/what-is-psychology-2795604"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/79881c6fdd5f442d849aeb75d28c6ca8/?child=first,f,audit,over_5_hr,Part 1: What Is Psychology?
da90cdd82f1c95132760de61274c39e57537ecaddb3f27c2f5d85432db70be97,"{""target_url"": ""http://stattrek.com/sampling/populations-and-samples.aspx"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/4b586c1f090e4d29b4d768bfc4e7f9c5/,m,audit,30_min_to_5_hr,Part 3: Research Methods II
a4e4ea20462cbeb359482f32ec6e5fed2937e6576e398e455ae21c707cdc0e82,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
cb61ea57fbbe7fcfbcdaaa393e4cdd8a2d4041fc6a4db7ace388651aaeafff64,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,audit,30_min_to_5_hr,Part 1: What Is Psychology?
27b8006bf9da49ef3674d9276814b495992e5f3c72c795ff9d9ef192ea4e6343,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,verified,over_5_hr,Part 1: What Is Psychology?
27b8006bf9da49ef3674d9276814b495992e5f3c72c795ff9d9ef192ea4e6343,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,verified,over_5_hr,Part 1: What Is Psychology?
fa20a5c193790fa7f6d9719b5fc17364a8b0b51b1e52998fae8096ea3bb84d2f,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
55f2d866975f16f04bcd2d3d5b3ed038854ab2f0460a150500d645728a3730a5,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
88a87dcc49ae171af2feef5b3cb92ea1e8715d0bc099efe80ac5f4c1d49d6b08,"{""target_url"": ""https://apstudent.collegeboard.org/takingtheexam/registering-for-exams"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/5172164dac324a3f846d193eecd559e0/8024ad96ea0d4ec3b9ff891a8dca096b/,f,audit,under_30_min,Course Information
88a87dcc49ae171af2feef5b3cb92ea1e8715d0bc099efe80ac5f4c1d49d6b08,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
3e4f37600d808fdef326bdc94b45a5629686b2607e35a7e6a50b2c02ff3a1523,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
3e4f37600d808fdef326bdc94b45a5629686b2607e35a7e6a50b2c02ff3a1523,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
3e4f37600d808fdef326bdc94b45a5629686b2607e35a7e6a50b2c02ff3a1523,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/9c13e2c128757b7c226dea6d1bd2899b/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part2Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/0a9f7e4a913144d5b4de1872ba2a3e23/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
5a7de659b61928a838f924822b030cbba31d51b588748f41bc76338b78139c5f,"{""target_url"": ""https://www.verywell.com/what-is-psychology-2795604"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/79881c6fdd5f442d849aeb75d28c6ca8/?child=first,m,audit,over_5_hr,Part 1: What Is Psychology?
f03a6e4b1b1683afc89e9fae955d392cd60a1080f6c437d6b0b494142c015c4c,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/e6a98cfb2e5748e3b76f5c51251ef9d7/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/Creating_scatterplots_in_excel.xlsx"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/3db61e58647d4102aa86b308892ea2a9/?child=first,f,audit,30_min_to_5_hr,Part 3: Research Methods II
df844ca90496981be6895bd7643c0822c93c70db8ce4e99013d75f836c24c688,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,over_5_hr,Part 1: What Is Psychology?
d4980958c8c33940a209d464eeb27ce32842f1a6fecb5cdc114f777f9bc4eaa4,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,f,audit,30_min_to_5_hr,Part 1: What Is Psychology?
98cf94551252beae32869eaa97a5c9cdbc1b246e010e565a1ccf27383b19ce13,"{""target_url"": ""https://d37djvu3ytnwxt.cloudfront.net/assets/courseware/v1/736718efe6a914477fc11bc7cbf090af/asset-v1:UBCx+PSYC.1x+3T2016+type@asset+block/course1Part1Readings.pdf"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/bae4586b8df44807816169824403920c/,f,audit,under_30_min,Part 1: What Is Psychology?
4c8d411bb6eb19231eef0d75d47b8fb221272c2d5ed8dbeb16052eb39175d587,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,f,audit,under_30_min,Part 1: What Is Psychology?
cad9ef41ec8e34e97b5b114a72d4c08f317d4a2b73e430ca88189d9ddeea023f,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/?child=first,m,audit,under_30_min,Part 1: What Is Psychology?
2e2c82faefa5ab428dde31fa442122688bf932d5a98edeb49d9560f098b94a29,"{""target_url"": ""http://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc@5.46"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87/,m,audit,under_30_min,Part 1: What Is Psychology?
760fe18254c74c1cff912104a26aca40bddf7c65bd66b76d66027119440a764d,"{""target_url"": ""http://openstaxcollege.org/l/mmystery"", """,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/7bbf5e7db7b14bd5af987ba913855eb5/,f,audit,30_min_to_5_hr,Part 2: Research Methods I
